Date,Sea Level (Mean),
1984/08/31,1.266,
1984/09/01,1.295,
1984/09/02,1.414,
1984/09/03,1.458,
1984/09/04,1.291,
1984/09/05,1.247,
1984/09/06,1.226,
1984/09/07,1.211,
1984/09/08,1.129,
1984/09/09,1.105,
1984/09/10,1.065,
1984/09/11,1.06,
1984/09/12,1.253,
1984/09/13,1.229,
1984/09/14,1.136,
1984/09/15,1.246,
1984/09/16,1.306,
1984/09/17,1.181,
1984/09/18,1.013,
1984/09/19,1.09,
1984/09/20,1.172,
1984/09/21,1.345,
1984/09/22,1.293,
1984/09/23,1.204,
1984/09/24,1.276,
1984/09/25,1.145,
1984/09/26,1.163,
1984/09/27,1.119,
1984/09/28,1.085,
1984/09/29,1.138,
1984/09/30,1.239,
1984/10/01,1.24,
1984/10/02,1.341,
1984/10/03,1.399,
1984/10/04,1.44,
1984/10/05,1.264,
1984/10/06,1.34,
1984/10/07,1.222,
1984/10/08,1.19,
1984/10/09,1.31,
1984/10/10,1.17,
1984/10/11,1.197,
1984/10/12,1.323,
1984/10/13,1.173,
1984/10/14,1.258,
1984/10/15,1.28,
1984/10/16,1.502,
1984/10/17,1.424,
1984/10/18,1.41,
1984/10/19,1.294,
1984/10/20,1.355,
1984/10/21,1.246,
1984/10/22,1.282,
1984/10/23,1.228,
1984/10/24,1.085,
1984/10/25,1.197,
1984/10/26,1.241,
1984/10/27,1.152,
1984/10/28,1.103,
1984/10/29,1.219,
1984/10/30,1.21,
1984/10/31,1.083,
1984/11/01,1.092,
1984/11/02,1.108,
1984/11/03,1.099,
1984/11/04,1.285,
1984/11/05,1.31,
1984/11/06,1.429,
1984/11/07,1.364,
1984/11/08,1.249,
1984/11/09,1.205,
1984/11/10,1.168,
1984/11/11,1.198,
1984/11/12,1.267,
1984/11/13,1.36,
1984/11/14,1.654,
1984/11/15,1.592,
1984/11/16,1.448,
1984/11/17,1.357,
1984/11/18,1.378,
1984/11/19,1.473,
1984/11/20,1.403,
1984/11/21,1.535,
1984/11/22,1.293,
1984/11/23,1.153,
1984/11/24,1.367,
1984/11/25,1.378,
1984/11/26,1.153,
1984/11/27,1.147,
1984/11/28,1.164,
1984/11/29,1.161,
1984/11/30,1.398,
1984/12/02,1.401,
1984/12/03,1.235,
1984/12/04,1.286,
1984/12/05,1.201,
1984/12/06,1.179,
1984/12/07,1.345,
1984/12/08,1.333,
1984/12/09,1.185,
1984/12/10,1.221,
1984/12/11,1.189,
1984/12/12,1.278,
1984/12/13,1.244,
1984/12/14,1.351,
1984/12/15,1.22,
1984/12/16,0.932,
1984/12/17,1.142,
1984/12/18,1.43,
1984/12/19,1.242,
1984/12/20,1.395,
1984/12/21,1.283,
1984/12/22,1.231,
1984/12/23,1.191,
1984/12/24,1.271,
1984/12/25,1.32,
1984/12/26,1.302,
1984/12/27,1.178,
1984/12/28,1.434,
1984/12/29,1.535,
1984/12/30,1.545,
1984/12/31,1.329,
1985/01/01,1.243,
1985/01/02,1.285,
1985/01/03,1.126,
1985/01/05,1.715,
1985/01/06,1.259,
1985/01/07,1.349,
1985/01/08,1.651,
1985/01/09,1.503,
1985/01/10,1.408,
1985/01/11,1.404,
1985/01/12,1.575,
1985/01/13,1.459,
1985/01/14,1.45,
1985/01/15,1.729,
1985/01/16,1.873,
1985/01/17,1.547,
1985/01/18,1.458,
1985/01/19,1.373,
1985/01/20,1.428,
1985/01/21,1.342,
1985/01/22,1.225,
1985/01/23,1.383,
1985/01/24,1.345,
1985/01/25,1.361,
1985/01/26,1.463,
1985/01/27,1.334,
1985/01/28,1.314,
1985/01/29,1.479,
1985/01/30,1.401,
1985/01/31,1.25,
1985/02/01,1.267,
1985/02/02,1.273,
1985/02/03,1.439,
1985/02/04,1.179,
1985/02/05,1.243,
1985/02/06,1.311,
1985/02/07,1.339,
1985/02/08,1.58,
1985/02/09,1.474,
1985/02/10,1.332,
1985/02/11,1.199,
1985/02/12,1.11,
1985/02/13,1.283,
1985/02/14,1.113,
1985/02/15,1.208,
1985/02/16,1.075,
1985/02/17,1.089,
1985/02/18,1.007,
1985/02/19,1.148,
1985/02/20,1.033,
1985/02/21,0.834,
1985/02/22,1.001,
1985/02/23,1.158,
1985/02/24,1.495,
1985/02/25,0.894,
1985/02/26,1.063,
1985/02/27,1.372,
1985/02/28,1.094,
1985/03/01,1.069,
1985/03/02,1.15,
1985/03/03,1.332,
1985/03/04,1.224,
1985/03/05,1.373,
1985/03/06,1.208,
1985/03/07,1.005,
1985/03/08,0.896,
1985/03/09,1.075,
1985/03/10,1.083,
1985/03/11,1.001,
1985/03/12,1.027,
1985/03/13,1.274,
1985/03/14,1.28,
1985/03/15,1.23,
1985/03/16,1.3,
1985/03/17,1.206,
1985/03/18,1.563,
1985/03/19,1.355,
1985/03/20,0.994,
1985/03/21,1.323,
1985/03/22,1.111,
1985/03/23,1.202,
1985/03/24,1.281,
1985/03/25,1.321,
1985/03/26,1.35,
1985/03/27,1.341,
1985/03/28,1.28,
1985/03/29,1.23,
1985/03/30,1.309,
1985/03/31,1.304,
1985/04/01,1.213,
1985/04/02,1.325,
1985/04/03,1.163,
1985/04/04,1.151,
1985/04/05,1.032,
1985/04/06,1.001,
1985/04/07,1.062,
1985/04/08,1.122,
1985/04/09,1.133,
1985/04/10,1.18,
1985/04/11,1.056,
1985/04/12,1.201,
1985/04/13,1.314,
1985/04/14,1.095,
1985/04/16,1.116,
1985/04/17,1.251,
1985/04/18,1.226,
1985/04/19,1.235,
1985/04/20,1.134,
1985/04/21,1.132,
1985/04/22,1.162,
1985/04/23,1.192,
1985/04/24,1.178,
1985/04/25,1.205,
1985/04/26,1.237,
1985/04/27,1.176,
1985/04/28,1.204,
1985/04/29,1.231,
1985/04/30,1.21,
1985/05/01,1.254,
1985/05/02,1.115,
1985/05/03,1.127,
1985/05/04,1.394,
1985/05/05,1.103,
1985/05/06,1.205,
1985/05/07,1.248,
1985/05/08,1.295,
1985/05/09,1.183,
1985/05/10,1.117,
1985/05/11,1.263,
1985/05/12,1.141,
1985/05/13,1.22,
1985/05/14,1.304,
1985/05/15,1.188,
1985/05/16,1.191,
1985/05/17,1.292,
1985/05/18,1.394,
1985/05/19,1.329,
1985/05/20,1.216,
1985/05/21,1.188,
1985/05/22,1.255,
1985/05/23,1.239,
1985/05/24,1.278,
1985/05/25,1.28,
1985/05/26,1.315,
1985/05/27,1.239,
1985/05/28,1.303,
1985/05/29,1.214,
1985/05/30,1.245,
1985/05/31,1.163,
1985/06/01,1.096,
1985/06/02,1.119,
1985/06/03,0.977,
1985/06/04,1.032,
1985/06/05,0.99,
1985/06/06,1.136,
1985/06/07,1.333,
1985/06/08,1.169,
1985/06/09,1.15,
1985/06/10,1.235,
1985/06/11,1.228,
1985/06/13,1.23,
1985/06/14,1.207,
1985/06/15,1.124,
1985/06/16,1.084,
1985/06/17,1.223,
1985/06/18,1.187,
1985/06/19,1.204,
1985/06/20,1.198,
1985/06/21,1.191,
1985/06/22,1.117,
1985/06/23,1.001,
1985/06/24,1.001,
1985/06/25,1.098,
1985/06/26,1.185,
1985/06/27,1.166,
1985/06/28,1.05,
1985/06/29,1.193,
1985/06/30,1.129,
1985/07/01,1.088,
1985/07/02,1.157,
1985/07/03,1.164,
1985/07/04,1.291,
1985/07/05,1.242,
1985/07/06,1.15,
1985/07/07,1.233,
1985/07/08,1.279,
1985/07/09,1.255,
1985/07/10,1.195,
1985/07/11,1.115,
1985/07/12,1.134,
1985/07/13,1.118,
1985/07/14,1.06,
1985/07/15,1.128,
1985/07/16,1.133,
1985/07/17,1.099,
1985/07/18,1.139,
1985/07/19,1.097,
1985/07/20,1.246,
1985/07/21,1.193,
1985/07/22,1.198,
1985/07/23,1.218,
1985/07/24,1.126,
1985/07/25,1.018,
1985/07/26,1.052,
1985/07/27,1.203,
1985/07/28,1.157,
1985/07/29,1.038,
1985/07/30,1.174,
1985/07/31,1.095,
1985/08/01,1.147,
1985/08/02,1.214,
1985/08/03,1.075,
1985/08/04,1.097,
1985/08/05,1.108,
1985/08/06,1.063,
1985/08/07,1.095,
1985/08/08,1.074,
1985/08/09,1.152,
1985/08/10,1.115,
1985/08/11,1.088,
1985/08/12,1.129,
1985/08/13,1.199,
1985/08/14,1.11,
1985/08/15,1.203,
1985/08/16,1.21,
1985/08/17,1.178,
1985/08/18,1.126,
1985/08/19,1.076,
1985/08/20,1.075,
1985/08/21,1.156,
1985/08/22,1.171,
1985/08/23,1.193,
1985/08/24,1.112,
1985/08/25,1.059,
1985/08/26,1.019,
1985/08/27,1.094,
1985/08/28,1.244,
1985/08/29,1.314,
1985/08/30,1.158,
1985/08/31,1.175,
1985/09/01,1.345,
1985/09/02,1.046,
1985/09/03,1.147,
1985/09/04,1.172,
1985/09/05,1.243,
1985/09/06,1.208,
1985/09/07,1.126,
1985/09/08,1.198,
1985/09/09,1.283,
1985/09/10,1.199,
1985/09/11,1.307,
1985/09/12,1.226,
1985/09/13,1.167,
1985/09/14,1.133,
1985/09/15,1.138,
1985/09/16,1.087,
1985/09/17,1.067,
1985/09/18,1.018,
1985/09/19,1.094,
1985/09/20,1.128,
1985/09/21,1.247,
1985/09/22,1.258,
1985/09/23,1.208,
1985/09/24,1.159,
1985/09/25,1.165,
1985/09/26,1.171,
1985/09/27,1.133,
1985/09/28,1.183,
1985/09/29,1.132,
1985/09/30,1.278,
1985/10/01,1.163,
1985/10/02,1.115,
1985/10/03,1.163,
1985/10/04,1.161,
1985/10/05,1.104,
1985/10/06,1.265,
1985/10/07,1.133,
1985/10/08,1.15,
1985/10/09,1.078,
1985/10/10,1.288,
1985/10/15,1.059,
1985/10/16,1.214,
1985/10/17,1.09,
1985/10/18,1.06,
1985/10/19,1.124,
1985/10/20,1.365,
1985/10/21,1.245,
1985/10/22,1.095,
1985/10/23,1.162,
1985/10/24,0.989,
1985/10/25,1.133,
1985/10/26,1.407,
1985/10/27,1.315,
1985/10/28,1.432,
1985/10/29,1.644,
1985/10/30,1.33,
1985/10/31,1.389,
1985/11/01,1.646,
1985/11/02,1.399,
1985/11/03,1.282,
1985/11/04,1.113,
1985/11/05,1.055,
1985/11/06,1.178,
1985/11/07,1.394,
1985/11/08,1.195,
1985/11/09,1.151,
1985/11/10,1.188,
1985/11/11,1.143,
1985/11/12,1.02,
1985/11/14,1.226,
1985/11/15,1.437,
1985/11/16,1.178,
1985/11/17,0.983,
1985/11/18,1.339,
1985/11/19,1.13,
1985/11/20,1.189,
1985/11/21,1.216,
1985/11/22,1.308,
1985/11/23,1.399,
1985/11/24,1.357,
1985/11/25,1.42,
1985/11/26,1.325,
1985/11/27,1.29,
1985/11/28,1.36,
1985/11/29,1.367,
1985/11/30,1.273,
1985/12/01,1.213,
1985/12/02,1.176,
1985/12/03,1.455,
1985/12/04,1.411,
1985/12/05,1.39,
1985/12/06,1.405,
1985/12/13,1.282,
1985/12/14,1.406,
1985/12/15,1.127,
1985/12/16,1.373,
1985/12/17,1.341,
1985/12/18,1.22,
1985/12/19,1.059,
1985/12/20,1.25,
1985/12/21,1.336,
1985/12/22,1.369,
1985/12/23,1.202,
1985/12/24,1.257,
1985/12/25,1.274,
1985/12/26,1.283,
1985/12/27,1.084,
1985/12/28,1.18,
1985/12/29,1.195,
1985/12/30,1.396,
1985/12/31,1.041,
1986/01/01,1.298,
1986/01/02,1.142,
1986/01/03,1.172,
1986/01/04,1.813,
1986/01/05,1.077,
1986/01/06,1.374,
1986/01/07,1.078,
1986/01/08,1.438,
1986/01/09,1.213,
1986/01/10,1.301,
1986/01/11,1.298,
1986/01/12,1.033,
1986/01/13,1.232,
1986/01/14,1.631,
1986/01/15,1.122,
1986/01/16,1.045,
1986/01/17,1.105,
1986/01/18,1.148,
1986/01/19,1.141,
1986/01/20,1.244,
1986/01/21,1.442,
1986/01/22,1.175,
1986/01/23,1.15,
1986/01/24,1.186,
1986/01/25,0.921,
1986/01/26,0.852,
1986/01/27,1.146,
1986/01/28,1.15,
1986/01/29,0.785,
1986/01/30,0.948,
1986/01/31,0.914,
1986/02/01,1.249,
1986/02/02,1.041,
1986/02/03,1.232,
1986/02/04,1.14,
1986/02/05,1.188,
1986/02/06,1.315,
1986/02/07,1.178,
1986/02/08,1.151,
1986/02/09,1.288,
1986/02/10,1.293,
1986/02/11,1.255,
1986/02/12,1.29,
1986/02/13,1.213,
1986/02/14,1.179,
1986/02/15,1.275,
1986/02/16,1.343,
1986/02/17,1.162,
1986/02/18,1.165,
1986/02/19,1.291,
1986/02/20,1.189,
1986/02/21,1.127,
1986/02/22,1.316,
1986/02/23,1.416,
1986/02/24,1.175,
1986/02/25,1.185,
1986/02/26,1.484,
1986/02/27,1.168,
1986/02/28,1.153,
1986/03/01,1.107,
1986/03/02,1.232,
1986/03/03,1.137,
1986/03/04,1.096,
1986/03/05,1.176,
1986/03/06,1.3,
1986/03/07,1.402,
1986/03/08,1.225,
1986/03/09,1.119,
1986/03/10,1.002,
1986/03/11,1.238,
1986/03/12,1.051,
1986/03/13,0.912,
1986/03/14,1.109,
1986/03/15,1.258,
1986/03/16,1.123,
1986/03/17,1.133,
1986/03/18,1.06,
1986/03/19,0.869,
1986/03/20,1.276,
1986/03/21,1.318,
1986/03/22,1.05,
1986/03/23,1.024,
1986/03/24,1.104,
1986/03/25,1.013,
1986/03/26,1.004,
1986/03/27,0.955,
1986/03/28,1.238,
1986/03/29,0.803,
1986/03/30,0.923,
1986/03/31,1.131,
1986/04/01,0.968,
1986/04/02,1.225,
1986/04/03,1.299,
1986/04/04,1.173,
1986/04/05,1.11,
1986/04/06,0.98,
1986/04/07,1.005,
1986/04/08,1.128,
1986/04/09,1.292,
1986/04/10,1.373,
1986/04/11,1.145,
1986/04/12,1.146,
1986/04/13,1.1,
1986/04/14,1.042,
1986/04/15,1.099,
1986/04/16,1.348,
1986/04/17,1.328,
1986/04/18,1.172,
1986/04/19,1.036,
1986/04/20,1.115,
1986/04/21,1.079,
1986/04/22,1.078,
1986/04/23,1.123,
1986/04/24,1.04,
1986/04/25,1.113,
1986/04/26,1.08,
1986/04/27,1.087,
1986/04/28,1.031,
1986/04/29,1.172,
1986/04/30,1.095,
1986/05/01,1.14,
1986/05/02,1.249,
1986/05/03,1.22,
1986/05/04,1.185,
1986/05/05,1.108,
1986/05/06,1.123,
1986/05/07,1.127,
1986/05/08,1.168,
1986/05/09,1.034,
1986/05/10,1.023,
1986/05/11,1.145,
1986/05/12,1.261,
1986/05/13,1.152,
1986/05/14,0.998,
1986/05/15,0.945,
1986/05/16,1.006,
1986/05/17,1.032,
1986/05/18,1.064,
1986/05/19,1.126,
1986/05/20,1.053,
1986/05/21,0.965,
1986/05/22,0.994,
1986/05/23,1.034,
1986/05/24,1.062,
1986/05/25,1.111,
1986/05/26,0.979,
1986/05/27,1.017,
1986/05/28,1.174,
1986/05/29,1.16,
1986/05/30,1.262,
1986/05/31,1.178,
1986/06/01,1.137,
1986/06/02,1.258,
1986/06/03,1.222,
1986/06/04,0.978,
1986/06/05,1.05,
1986/06/06,1.13,
1986/06/07,1.043,
1986/06/08,1.099,
1986/06/09,1.193,
1986/06/10,1.227,
1986/06/11,1.241,
1986/06/12,1.169,
1986/06/15,1.093,
1986/06/16,1.069,
1986/06/17,1.199,
1986/06/18,1.197,
1986/06/19,1.239,
1986/06/20,1.178,
1986/06/21,1.12,
1986/06/22,1.095,
1986/06/23,1.153,
1986/06/24,1.16,
1986/06/25,1.244,
1986/06/26,1.251,
1986/06/27,1.192,
1986/06/28,1.208,
1986/06/29,1.311,
1986/06/30,1.355,
1986/07/01,1.262,
1986/07/02,1.155,
1986/07/03,1.353,
1986/07/04,1.208,
1986/07/05,1.173,
1986/07/06,1.198,
1986/07/07,1.156,
1986/07/08,1.262,
1986/07/09,1.305,
1986/07/10,1.393,
1986/07/11,1.335,
1986/07/12,1.235,
1986/07/13,1.189,
1986/07/14,1.165,
1986/07/15,1.27,
1986/07/16,1.187,
1986/07/17,1.153,
1986/07/18,1.175,
1986/07/19,1.114,
1986/07/20,1.28,
1986/07/21,1.238,
1986/07/22,1.115,
1986/07/23,1.12,
1986/07/24,1.061,
1986/07/25,1.085,
1986/07/26,1.18,
1986/07/27,1.198,
1986/07/28,1.236,
1986/07/29,1.278,
1986/07/30,1.206,
1986/07/31,1.174,
1986/08/01,1.144,
1986/08/02,1.137,
1986/08/03,1.073,
1986/08/04,1.108,
1986/08/05,1.129,
1986/08/06,1.186,
1986/08/07,1.15,
1986/08/08,1.16,
1986/08/09,1.245,
1986/08/10,1.258,
1986/08/11,1.12,
1986/08/12,1.155,
1986/08/13,1.048,
1986/08/14,1.11,
1986/08/15,1.15,
1986/08/16,1.139,
1986/08/17,1.152,
1986/08/18,1.117,
1986/08/19,1.188,
1986/08/20,1.223,
1986/08/21,1.112,
1986/08/22,1.198,
1986/08/23,1.271,
1986/08/24,1.212,
1986/08/25,1.324,
1986/08/26,1.246,
1986/08/27,1.08,
1986/08/28,1.251,
1986/08/29,1.2,
1986/08/30,1.105,
1986/08/31,1.17,
1986/09/01,1.145,
1986/09/02,1.29,
1986/09/03,1.213,
1986/09/04,1.135,
1986/09/05,1.191,
1986/09/06,1.153,
1986/09/07,1.2,
1986/09/08,1.139,
1986/09/09,1.123,
1986/09/10,1.109,
1986/09/11,1.111,
1986/09/12,1.262,
1986/09/13,1.27,
1986/09/14,1.191,
1986/09/15,1.158,
1986/09/16,1.321,
1986/09/17,1.48,
1986/09/18,1.152,
1986/09/19,1.138,
1986/09/20,1.18,
1986/09/21,1.121,
1986/09/22,1.158,
1986/09/23,1.125,
1986/09/24,1.271,
1986/09/25,1.258,
1986/09/26,1.168,
1986/09/27,1.374,
1986/09/28,1.287,
1986/09/29,1.223,
1986/09/30,1.135,
1986/10/01,1.377,
1986/10/02,1.267,
1986/10/03,1.222,
1986/10/04,1.168,
1986/10/05,1.543,
1986/10/06,1.369,
1986/10/07,1.392,
1986/10/08,1.123,
1986/10/09,1.23,
1986/10/10,1.349,
1986/10/11,1.076,
1986/10/12,1.005,
1986/10/13,1.282,
1986/10/14,1.228,
1986/10/15,1.303,
1986/10/16,1.32,
1986/10/17,1.251,
1986/10/18,1.363,
1986/10/19,1.141,
1986/10/20,1.24,
1986/10/21,1.095,
1986/10/22,1.225,
1986/10/23,1.228,
1986/10/24,1.401,
1986/10/25,1.201,
1986/10/26,1.319,
1986/10/27,1.264,
1986/10/28,1.342,
1986/10/29,1.217,
1986/10/30,1.305,
1986/10/31,1.215,
1986/11/01,0.896,
1986/11/02,1.274,
1986/11/03,1.16,
1986/11/04,1.136,
1986/11/05,1.17,
1986/11/06,1.219,
1986/11/07,1.103,
1986/11/08,1.14,
1986/11/09,1.143,
1986/11/10,1.153,
1986/11/11,1.279,
1986/11/12,1.216,
1986/11/13,1.263,
1986/11/14,1.065,
1986/11/15,1.329,
1986/11/16,1.216,
1986/11/17,1.322,
1986/11/18,1.218,
1986/11/19,1.478,
1986/11/20,1.245,
1986/11/21,1.27,
1986/11/22,1.865,
1986/11/23,1.172,
1986/11/24,0.954,
1986/11/25,1.204,
1986/11/26,1.213,
1986/11/27,1.231,
1986/11/28,1.19,
1986/11/29,1.147,
1986/11/30,1.423,
1986/12/01,1.348,
1986/12/02,0.995,
1986/12/03,1.041,
1986/12/04,1.232,
1986/12/05,1.153,
1986/12/06,1.121,
1986/12/07,1.118,
1986/12/08,1.452,
1986/12/09,1.179,
1986/12/10,1.289,
1986/12/19,1.195,
1986/12/20,1.34,
1986/12/21,1.326,
1986/12/22,1.215,
1986/12/23,1.054,
1986/12/24,1.11,
1986/12/25,1.001,
1986/12/26,1.158,
1986/12/27,1.335,
1986/12/28,1.106,
1986/12/29,1.163,
1986/12/30,1.15,
1986/12/31,1.559,
1987/01/01,1.16,
1987/01/02,1.195,
1987/01/03,1.374,
1987/01/04,1.373,
1987/01/05,1.296,
1987/01/06,1.192,
1987/01/07,1.217,
1987/01/08,1.502,
1987/01/09,1.323,
1987/01/10,1.21,
1987/01/11,1.261,
1987/01/12,1.711,
1987/01/13,1.531,
1987/01/14,1.355,
1987/01/15,1.254,
1987/01/16,1.294,
1987/01/17,1.198,
1987/01/18,1.163,
1987/01/19,1.269,
1987/01/20,1.436,
1987/01/21,1.173,
1987/01/22,1.181,
1987/01/23,1.356,
1987/01/24,1.196,
1987/01/25,1.227,
1987/01/26,1.208,
1987/01/27,1.404,
1987/01/28,1.299,
1987/01/29,1.235,
1987/01/30,1.21,
1987/01/31,1.253,
1987/02/01,1.66,
1987/02/02,1.402,
1987/02/03,1.185,
1987/02/04,1.283,
1987/02/05,1.296,
1987/02/06,1.16,
1987/02/07,1.158,
1987/02/08,1.344,
1987/02/09,1.304,
1987/02/10,1.704,
1987/02/11,1.359,
1987/02/12,1.47,
1987/02/13,1.421,
1987/02/14,1.387,
1987/02/15,1.313,
1987/02/16,1.372,
1987/02/17,1.268,
1987/02/18,1.266,
1987/02/19,1.286,
1987/02/20,1.278,
1987/02/21,1.285,
1987/02/22,1.434,
1987/02/23,1.355,
1987/02/24,1.372,
1987/02/25,1.44,
1987/02/26,1.283,
1987/02/27,1.061,
1987/02/28,1.005,
1987/03/01,1.165,
1987/03/02,1.357,
1987/03/03,1.352,
1987/03/04,1.134,
1987/03/05,1.063,
1987/03/06,0.97,
1987/03/07,1.204,
1987/03/08,1.333,
1987/03/09,1.42,
1987/03/10,1.295,
1987/03/11,1.22,
1987/03/12,1.079,
1987/03/13,1.092,
1987/03/14,1.207,
1987/03/15,1.324,
1987/03/16,1.503,
1987/03/17,1.305,
1987/03/18,1.318,
1987/03/19,1.224,
1987/03/20,1.21,
1987/03/21,1.237,
1987/03/22,1.171,
1987/03/23,1.106,
1987/03/24,1.142,
1987/03/25,1.095,
1987/03/26,1.015,
1987/03/27,1.056,
1987/03/28,1.099,
1987/03/29,1.018,
1987/03/30,0.96,
1987/04/04,1.055,
1987/04/05,1.093,
1987/04/06,1.15,
1987/04/07,1.333,
1987/04/08,1.382,
1987/04/09,1.4,
1987/04/10,1.283,
1987/04/11,1.173,
1987/04/12,1.135,
1987/04/13,1.104,
1987/04/14,1.09,
1987/04/15,1.081,
1987/04/16,1.045,
1987/04/17,0.95,
1987/04/18,0.997,
1987/04/19,1.032,
1987/04/20,1.109,
1987/04/21,1.021,
1987/04/22,1.26,
1987/04/23,1.012,
1987/04/24,1.112,
1987/04/25,1.13,
1987/04/26,1.028,
1987/04/27,1.063,
1987/04/28,1.006,
1987/04/29,1.204,
1987/04/30,1.261,
1987/05/01,1.213,
1987/05/02,1.173,
1987/05/03,1.175,
1987/05/04,1.09,
1987/05/05,1.09,
1987/05/06,1.035,
1987/05/07,1.149,
1987/05/08,1.049,
1987/05/09,1.134,
1987/05/10,1.172,
1987/05/11,1.109,
1987/05/12,1.097,
1987/05/13,0.96,
1987/05/14,0.948,
1987/05/15,0.977,
1987/05/16,1.238,
1987/05/17,1.233,
1987/05/18,1.24,
1987/05/19,1.17,
1987/05/20,1.059,
1987/05/21,1.096,
1987/05/22,1.02,
1987/05/23,1.193,
1987/05/24,1.035,
1987/05/25,1.019,
1987/05/26,1.05,
1987/05/27,0.975,
1987/05/28,1.071,
1987/05/29,1.205,
1987/05/30,1.107,
1987/05/31,1.131,
1987/06/01,1.218,
1987/06/02,1.113,
1987/06/10,1.214,
1987/06/11,1.135,
1987/06/12,1.097,
1987/06/13,1.151,
1987/06/14,1.105,
1987/06/15,1.162,
1987/06/16,1.268,
1987/06/17,1.28,
1987/06/18,1.169,
1987/06/19,1.109,
1987/06/20,1.24,
1987/06/21,1.148,
1987/06/22,1.173,
1987/06/23,1.177,
1987/06/24,1.217,
1987/06/25,1.17,
1987/06/26,1.091,
1987/06/27,1.056,
1987/06/28,1.125,
1987/06/29,1.116,
1987/06/30,1.114,
1987/07/01,1.172,
1987/07/02,1.207,
1987/07/03,1.147,
1987/07/04,1.211,
1987/07/05,1.25,
1987/07/06,1.098,
1987/07/07,1.103,
1987/07/08,1.124,
1987/07/09,1.098,
1987/07/10,1.187,
1987/07/11,1.155,
1987/07/12,1.123,
1987/07/13,1.159,
1987/07/14,1.151,
1987/07/15,1.221,
1987/07/16,1.202,
1987/07/17,1.149,
1987/07/18,1.165,
1987/07/19,1.238,
1987/07/20,1.196,
1987/07/21,1.162,
1987/07/22,1.095,
1987/07/23,1.16,
1987/07/24,1.097,
1987/07/25,1.2,
1987/07/26,1.171,
1987/07/27,1.262,
1987/07/28,1.24,
1987/07/29,1.207,
1987/07/30,1.218,
1987/07/31,1.194,
1987/08/01,1.269,
1987/08/02,1.223,
1987/08/03,1.146,
1987/08/04,1.251,
1987/08/05,1.297,
1987/08/06,1.187,
1987/08/07,1.129,
1987/08/08,1.127,
1987/08/09,1.196,
1987/08/10,1.202,
1987/08/11,1.287,
1987/08/12,1.253,
1987/08/13,1.147,
1987/08/14,1.118,
1987/08/15,1.163,
1987/08/16,1.188,
1987/08/17,1.245,
1987/08/18,1.244,
1987/08/19,1.231,
1987/08/20,1.21,
1987/08/21,1.247,
1987/08/22,1.133,
1987/08/23,1.257,
1987/08/24,1.228,
1987/08/25,1.171,
1987/08/26,1.248,
1987/08/27,1.207,
1987/08/28,1.128,
1987/08/29,1.131,
1987/08/30,1.152,
1987/08/31,1.102,
1987/09/04,1.158,
1987/09/05,1.122,
1987/09/06,1.117,
1987/09/07,1.213,
1987/09/08,1.155,
1987/09/09,1.193,
1987/09/10,1.279,
1987/09/11,1.095,
1987/09/12,1.048,
1987/09/13,1.013,
1987/09/14,1.023,
1987/09/15,1.172,
1987/09/16,1.169,
1987/09/17,1.335,
1987/09/18,1.364,
1987/09/19,1.191,
1987/09/20,1.112,
1987/09/21,1.264,
1987/09/22,1.283,
1987/09/23,1.19,
1987/09/24,1.285,
1987/09/25,1.298,
1987/09/26,1.235,
1987/09/27,1.353,
1987/09/28,1.149,
1987/09/29,1.136,
1987/09/30,1.16,
1987/10/01,1.304,
1987/10/02,1.286,
1987/10/03,1.151,
1987/10/04,1.189,
1987/10/05,1.152,
1987/10/06,1.215,
1987/10/07,1.109,
1987/10/08,1.199,
1987/10/09,1.088,
1987/10/10,1.049,
1987/10/11,1.137,
1987/10/12,1.19,
1987/10/13,1.241,
1987/10/14,1.097,
1987/10/15,1.034,
1987/10/16,1.217,
1987/10/17,1.089,
1987/10/18,1.1,
1987/10/19,1.175,
1987/10/20,1.149,
1987/10/21,1.2,
1987/10/22,1.319,
1987/10/23,1.054,
1987/10/24,1.044,
1987/10/25,1.058,
1987/10/26,1.191,
1987/10/27,1.135,
1987/10/28,1.03,
1987/10/29,1.273,
1987/10/30,1.05,
1987/10/31,1.3,
1987/11/01,1.175,
1987/11/02,1.273,
1987/11/03,1.126,
1987/11/04,1.311,
1987/11/05,1.34,
1987/11/06,1.423,
1987/11/07,1.235,
1987/11/08,1.039,
1987/11/09,1.274,
1987/11/10,1.198,
1987/11/11,1.315,
1987/11/12,1.813,
1987/11/13,1.55,
1987/11/14,1.342,
1987/11/15,1.231,
1987/11/16,1.2,
1987/11/17,1.027,
1987/11/18,1.031,
1987/11/19,1.222,
1987/11/20,1.261,
1987/11/21,1.475,
1987/11/22,1.428,
1987/11/23,1.181,
1987/11/24,1.046,
1987/11/25,1.104,
1987/11/26,1.143,
1987/11/27,1.083,
1987/11/28,1.055,
1987/11/29,1.066,
1987/11/30,1.129,
1987/12/01,1.425,
1987/12/02,1.302,
1987/12/03,1.238,
1987/12/04,1.237,
1987/12/05,1.614,
1987/12/06,1.555,
1987/12/07,1.548,
1987/12/08,1.217,
1987/12/09,1.281,
1987/12/10,1.296,
1987/12/11,1.336,
1987/12/12,1.793,
1987/12/13,1.606,
1987/12/14,1.488,
1987/12/15,1.321,
1987/12/16,1.55,
1987/12/17,1.995,
